timestamp,joint,angle
2025-06-15T19:45:11.959815,RIGHT_ELBOW,122.41802326237641
2025-06-15T19:45:11.959815,LEFT_KNEE,186.59919280541644
2025-06-15T19:45:11.959815,RIGHT_KNEE,190.38790634282842
2025-06-15T19:45:11.992890,LEFT_ELBOW,107.61257784292383
2025-06-15T19:45:11.992890,RIGHT_ELBOW,124.53559271045496
2025-06-15T19:45:11.992890,LEFT_KNEE,195.7247457227474
2025-06-15T19:45:11.992890,RIGHT_KNEE,200.260225907622
2025-06-15T19:45:12.026215,LEFT_ELBOW,107.08836912486355
2025-06-15T19:45:12.026215,RIGHT_ELBOW,124.98411753065507
2025-06-15T19:45:12.026215,LEFT_KNEE,202.97423643942324
2025-06-15T19:45:12.026215,RIGHT_KNEE,199.15488221871485
2025-06-15T19:45:12.072077,LEFT_ELBOW,105.52617891386863
2025-06-15T19:45:12.072077,RIGHT_ELBOW,127.11647836859804
2025-06-15T19:45:12.072077,LEFT_KNEE,199.3662250499845
2025-06-15T19:45:12.072077,RIGHT_KNEE,199.53382542376744
2025-06-15T19:45:12.104095,LEFT_ELBOW,104.96758580502068
2025-06-15T19:45:12.104095,RIGHT_ELBOW,128.67619056806996
2025-06-15T19:45:12.104095,LEFT_KNEE,203.1639895687222
2025-06-15T19:45:12.104095,RIGHT_KNEE,197.87608187247375
2025-06-15T19:45:12.133989,LEFT_ELBOW,110.84809286345234
2025-06-15T19:45:12.133989,RIGHT_ELBOW,130.5498275315056
2025-06-15T19:45:12.133989,LEFT_KNEE,214.4017191876045
2025-06-15T19:45:12.133989,RIGHT_KNEE,197.3001111519535
2025-06-15T19:45:12.163621,LEFT_ELBOW,117.8830201222717
2025-06-15T19:45:12.163621,RIGHT_ELBOW,133.50316447518253
2025-06-15T19:45:12.163621,LEFT_KNEE,205.21359701917382
2025-06-15T19:45:12.163621,RIGHT_KNEE,196.66813007882985
2025-06-15T19:45:12.202097,LEFT_ELBOW,120.25643716352927
2025-06-15T19:45:12.202097,RIGHT_ELBOW,132.95660577651932
2025-06-15T19:45:12.202097,LEFT_KNEE,208.8894017259562
2025-06-15T19:45:12.202097,RIGHT_KNEE,198.88473472296963
2025-06-15T19:45:12.229907,LEFT_ELBOW,115.92668450649622
2025-06-15T19:45:12.229907,RIGHT_ELBOW,133.05351877172464
2025-06-15T19:45:12.229907,LEFT_KNEE,211.5307064820402
2025-06-15T19:45:12.229907,RIGHT_KNEE,199.90671275723923
2025-06-15T19:45:12.259756,LEFT_ELBOW,117.7636701882778
2025-06-15T19:45:12.259756,RIGHT_ELBOW,133.59425073895366
2025-06-15T19:45:12.259756,LEFT_KNEE,211.21878814036464
2025-06-15T19:45:12.259756,RIGHT_KNEE,191.73013992537742
2025-06-15T19:45:12.293843,LEFT_ELBOW,118.25746663018263
2025-06-15T19:45:12.293843,RIGHT_ELBOW,132.72286973114242
2025-06-15T19:45:12.293843,LEFT_KNEE,214.01208140728284
2025-06-15T19:45:12.293843,RIGHT_KNEE,194.55438988555068
2025-06-15T19:45:12.329023,LEFT_ELBOW,121.64291974441163
2025-06-15T19:45:12.329023,RIGHT_ELBOW,132.57125647921498
2025-06-15T19:45:12.329023,LEFT_KNEE,209.29985405146573
2025-06-15T19:45:12.329023,RIGHT_KNEE,190.34550626228335
2025-06-15T19:45:12.355890,LEFT_ELBOW,119.19748604606448
2025-06-15T19:45:12.355890,RIGHT_ELBOW,130.46872330209217
2025-06-15T19:45:12.355890,LEFT_KNEE,213.13942892398944
2025-06-15T19:45:12.355890,RIGHT_KNEE,189.243596441787
2025-06-15T19:45:12.393503,LEFT_ELBOW,118.55139187296018
2025-06-15T19:45:12.393503,RIGHT_ELBOW,130.96634348503932
2025-06-15T19:45:12.393503,LEFT_KNEE,218.45886882942358
2025-06-15T19:45:12.393503,RIGHT_KNEE,188.76698860854873
2025-06-15T19:45:12.421727,LEFT_ELBOW,116.60990548204582
2025-06-15T19:45:12.421727,RIGHT_ELBOW,131.62453481369715
2025-06-15T19:45:12.421727,LEFT_KNEE,214.79853622193247
2025-06-15T19:45:12.421727,RIGHT_KNEE,195.58772860828176
2025-06-15T19:45:12.470885,LEFT_ELBOW,120.80810885711539
2025-06-15T19:45:12.470885,RIGHT_ELBOW,131.3209789922873
2025-06-15T19:45:12.470885,LEFT_KNEE,209.25779623987987
2025-06-15T19:45:12.470885,RIGHT_KNEE,197.51069501232507
2025-06-15T19:45:12.506094,LEFT_ELBOW,121.5886570173989
2025-06-15T19:45:12.506094,RIGHT_ELBOW,131.349861140418
2025-06-15T19:45:12.506094,LEFT_KNEE,206.98266427554836
2025-06-15T19:45:12.506094,RIGHT_KNEE,189.84844566536566
2025-06-15T19:45:12.535108,LEFT_ELBOW,125.45905199216398
2025-06-15T19:45:12.535108,RIGHT_ELBOW,133.3070215623711
2025-06-15T19:45:12.535108,LEFT_KNEE,209.01326089868718
2025-06-15T19:45:12.535108,RIGHT_KNEE,191.53037400530434
2025-06-15T19:45:12.563387,LEFT_ELBOW,124.22804025609204
2025-06-15T19:45:12.563387,RIGHT_ELBOW,133.5114167838556
2025-06-15T19:45:12.563387,LEFT_KNEE,183.45731013197437
2025-06-15T19:45:12.563387,RIGHT_KNEE,172.68689438306853
2025-06-15T19:45:12.597470,LEFT_ELBOW,125.54372292589508
2025-06-15T19:45:12.597470,RIGHT_ELBOW,134.81336945643446
2025-06-15T19:45:12.597470,LEFT_KNEE,198.0041616059134
2025-06-15T19:45:12.597470,RIGHT_KNEE,183.3664606634298
2025-06-15T19:45:12.628131,LEFT_ELBOW,125.93942154976565
2025-06-15T19:45:12.628131,RIGHT_ELBOW,134.94448085118165
2025-06-15T19:45:12.628131,LEFT_KNEE,217.3316497002471
2025-06-15T19:45:12.628131,RIGHT_KNEE,186.77651942166668
2025-06-15T19:45:12.666336,LEFT_ELBOW,126.12392836534434
2025-06-15T19:45:12.666336,RIGHT_ELBOW,132.1278565743575
2025-06-15T19:45:12.666336,LEFT_KNEE,215.97793960806217
2025-06-15T19:45:12.666336,RIGHT_KNEE,186.1886159632416
2025-06-15T19:45:12.693847,LEFT_ELBOW,124.47987339496657
2025-06-15T19:45:12.693847,RIGHT_ELBOW,131.76681461345322
2025-06-15T19:45:12.693847,LEFT_KNEE,214.30921594639784
2025-06-15T19:45:12.693847,RIGHT_KNEE,187.23657658974267
2025-06-15T19:45:12.725323,LEFT_ELBOW,125.26389465656177
2025-06-15T19:45:12.725323,RIGHT_ELBOW,130.6549537817276
2025-06-15T19:45:12.725323,LEFT_KNEE,213.19520817935174
2025-06-15T19:45:12.725323,RIGHT_KNEE,186.44832600862247
2025-06-15T19:45:12.755102,LEFT_ELBOW,126.05587165657246
2025-06-15T19:45:12.755102,RIGHT_ELBOW,131.45449060843123
2025-06-15T19:45:12.755102,LEFT_KNEE,213.99937924653992
2025-06-15T19:45:12.755102,RIGHT_KNEE,188.30620526222845
2025-06-15T19:45:12.787321,LEFT_ELBOW,123.88561550225064
2025-06-15T19:45:12.787321,RIGHT_ELBOW,131.4061208680801
2025-06-15T19:45:12.787321,LEFT_KNEE,204.97272952781066
2025-06-15T19:45:12.787321,RIGHT_KNEE,196.18790405062447
2025-06-15T19:45:12.822206,LEFT_ELBOW,123.08349028864527
2025-06-15T19:45:12.822206,RIGHT_ELBOW,128.42913984449277
2025-06-15T19:45:12.822206,LEFT_KNEE,204.41063913383348
2025-06-15T19:45:12.822206,RIGHT_KNEE,196.5524339657045
2025-06-15T19:45:12.899782,LEFT_ELBOW,122.40173746369099
2025-06-15T19:45:12.899782,RIGHT_ELBOW,129.7398427823627
2025-06-15T19:45:12.899782,LEFT_KNEE,219.9786578902736
2025-06-15T19:45:12.899782,RIGHT_KNEE,194.19916700307076
2025-06-15T19:45:12.924232,LEFT_ELBOW,124.00522265070786
2025-06-15T19:45:12.924232,RIGHT_ELBOW,130.14007960713218
2025-06-15T19:45:12.924232,LEFT_KNEE,218.7642850283972
2025-06-15T19:45:12.924232,RIGHT_KNEE,196.15733986458793
2025-06-15T19:45:12.955151,LEFT_ELBOW,120.10706581180115
2025-06-15T19:45:12.955151,RIGHT_ELBOW,130.7995022515715
2025-06-15T19:45:12.955151,LEFT_KNEE,220.28411241307984
2025-06-15T19:45:12.955151,RIGHT_KNEE,195.35872759466815
2025-06-15T19:45:12.983709,LEFT_ELBOW,119.76362684821616
2025-06-15T19:45:12.983709,RIGHT_ELBOW,133.5158684214927
2025-06-15T19:45:12.983709,LEFT_KNEE,197.35493616934872
2025-06-15T19:45:12.983709,RIGHT_KNEE,191.0137580870939
2025-06-15T19:45:13.009084,LEFT_ELBOW,120.53375783973405
2025-06-15T19:45:13.009084,RIGHT_ELBOW,132.2780211444907
2025-06-15T19:45:13.009084,LEFT_KNEE,200.838729683974
2025-06-15T19:45:13.009084,RIGHT_KNEE,188.22131796669336
2025-06-15T19:45:13.031832,LEFT_ELBOW,118.4126614430726
2025-06-15T19:45:13.031832,RIGHT_ELBOW,129.39759826212176
2025-06-15T19:45:13.031832,LEFT_KNEE,211.43567451983358
2025-06-15T19:45:13.031832,RIGHT_KNEE,188.19103601638912
2025-06-15T19:45:13.061342,LEFT_ELBOW,118.4126614430726
2025-06-15T19:45:13.061342,RIGHT_ELBOW,129.60422820432987
2025-06-15T19:45:13.061342,LEFT_KNEE,213.06126179921085
2025-06-15T19:45:13.061342,RIGHT_KNEE,186.94960338891423
2025-06-15T19:45:13.093954,LEFT_ELBOW,116.1762694972574
2025-06-15T19:45:13.093954,RIGHT_ELBOW,130.20986927763676
2025-06-15T19:45:13.093954,LEFT_KNEE,203.4286928087454
2025-06-15T19:45:13.093954,RIGHT_KNEE,186.995192297258
2025-06-15T19:45:13.125071,LEFT_ELBOW,118.4126614430726
2025-06-15T19:45:13.125071,RIGHT_ELBOW,131.87180319104257
2025-06-15T19:45:13.125071,LEFT_KNEE,216.85481683300205
2025-06-15T19:45:13.125071,RIGHT_KNEE,187.93330938084367
2025-06-15T19:45:13.155689,LEFT_ELBOW,117.68106156848528
2025-06-15T19:45:13.155689,RIGHT_ELBOW,130.5074185200847
2025-06-15T19:45:13.155689,LEFT_KNEE,192.2918786947362
2025-06-15T19:45:13.155689,RIGHT_KNEE,184.1580045812625
2025-06-15T19:45:13.193171,LEFT_ELBOW,120.0042831669551
2025-06-15T19:45:13.193171,RIGHT_ELBOW,132.94542711907434
2025-06-15T19:45:13.193171,LEFT_KNEE,202.98951000988745
2025-06-15T19:45:13.193171,RIGHT_KNEE,190.84534740224353
2025-06-15T19:45:13.225404,LEFT_ELBOW,122.87146947079094
2025-06-15T19:45:13.225404,RIGHT_ELBOW,135.04969277115947
2025-06-15T19:45:13.225404,LEFT_KNEE,194.77080829969765
2025-06-15T19:45:13.225404,RIGHT_KNEE,190.25165986344032
2025-06-15T19:45:13.300491,LEFT_ELBOW,126.22795498983946
2025-06-15T19:45:13.300491,RIGHT_ELBOW,134.03056149231048
2025-06-15T19:45:13.300491,LEFT_KNEE,200.66116864811843
2025-06-15T19:45:13.300491,RIGHT_KNEE,189.50646170398883
2025-06-15T19:45:13.328442,LEFT_ELBOW,125.83979407883713
2025-06-15T19:45:13.328442,RIGHT_ELBOW,135.94733328944676
2025-06-15T19:45:13.328442,LEFT_KNEE,196.4309733837494
2025-06-15T19:45:13.328442,RIGHT_KNEE,185.01462284923605
2025-06-15T19:45:13.354311,LEFT_ELBOW,127.99249989825502
2025-06-15T19:45:13.354311,RIGHT_ELBOW,136.7891849502359
2025-06-15T19:45:13.354311,LEFT_KNEE,200.34278541228102
2025-06-15T19:45:13.354311,RIGHT_KNEE,179.6005339063173
2025-06-15T19:45:13.381383,LEFT_ELBOW,129.49330557296716
2025-06-15T19:45:13.381383,RIGHT_ELBOW,137.1811092907361
2025-06-15T19:45:13.381383,LEFT_KNEE,197.16594605944917
2025-06-15T19:45:13.381383,RIGHT_KNEE,182.24113318760294
2025-06-15T19:45:13.405078,LEFT_ELBOW,131.6277183694549
2025-06-15T19:45:13.405078,RIGHT_ELBOW,136.28087956338715
2025-06-15T19:45:13.405078,LEFT_KNEE,219.42859186180948
2025-06-15T19:45:13.405078,RIGHT_KNEE,180.71684915167626
2025-06-15T19:45:13.430020,LEFT_ELBOW,133.47552207054588
2025-06-15T19:45:13.430020,RIGHT_ELBOW,137.10997107987305
2025-06-15T19:45:13.430020,LEFT_KNEE,220.36453657309738
2025-06-15T19:45:13.430020,RIGHT_KNEE,174.6811019175948
2025-06-15T19:45:13.462410,LEFT_ELBOW,133.41045483769184
2025-06-15T19:45:13.462410,RIGHT_ELBOW,137.42835459397233
2025-06-15T19:45:13.462410,LEFT_KNEE,197.89187712919824
2025-06-15T19:45:13.462410,RIGHT_KNEE,181.84205424428927
2025-06-15T19:45:13.492410,LEFT_ELBOW,140.52754015165618
2025-06-15T19:45:13.492410,RIGHT_ELBOW,137.3356640051107
2025-06-15T19:45:13.492410,LEFT_KNEE,189.2933085993971
2025-06-15T19:45:13.492410,RIGHT_KNEE,184.26229636961477
2025-06-15T19:45:13.524027,LEFT_ELBOW,131.14936117608926
2025-06-15T19:45:13.524027,RIGHT_ELBOW,137.72031823393374
2025-06-15T19:45:13.524027,LEFT_KNEE,196.40224422520228
2025-06-15T19:45:13.524027,RIGHT_KNEE,185.90966007823684
2025-06-15T19:45:13.560660,LEFT_ELBOW,131.59548170051127
2025-06-15T19:45:13.560660,RIGHT_ELBOW,139.57594189016842
2025-06-15T19:45:13.560660,LEFT_KNEE,213.28986430296916
2025-06-15T19:45:13.560660,RIGHT_KNEE,188.5509422587176
2025-06-15T19:45:13.590882,LEFT_ELBOW,131.55973857573034
2025-06-15T19:45:13.590882,RIGHT_ELBOW,139.2801444798359
2025-06-15T19:45:13.590882,LEFT_KNEE,213.0624154374626
2025-06-15T19:45:13.590882,RIGHT_KNEE,187.45116069359764
2025-06-15T19:45:13.620525,LEFT_ELBOW,135.82623963430012
2025-06-15T19:45:13.620525,RIGHT_ELBOW,140.67060863314256
2025-06-15T19:45:13.620525,LEFT_KNEE,213.95064043567533
2025-06-15T19:45:13.620525,RIGHT_KNEE,188.06548334830558
2025-06-15T19:45:13.685733,LEFT_ELBOW,138.92844613031838
2025-06-15T19:45:13.685733,RIGHT_ELBOW,141.19319856395705
2025-06-15T19:45:13.685733,LEFT_KNEE,216.8563461372242
2025-06-15T19:45:13.685733,RIGHT_KNEE,194.30540652618453
2025-06-15T19:45:13.731743,LEFT_ELBOW,140.06361685303008
2025-06-15T19:45:13.731743,RIGHT_ELBOW,140.83003457685567
2025-06-15T19:45:13.731743,LEFT_KNEE,215.13939908223793
2025-06-15T19:45:13.731743,RIGHT_KNEE,189.0790867608067
2025-06-15T19:45:13.754415,LEFT_ELBOW,141.17860053188568
2025-06-15T19:45:13.754415,RIGHT_ELBOW,143.19167759053963
2025-06-15T19:45:13.754415,LEFT_KNEE,206.05411735596817
2025-06-15T19:45:13.754415,RIGHT_KNEE,187.4028994352059
2025-06-15T19:45:13.777945,LEFT_ELBOW,128.40400207517456
2025-06-15T19:45:13.777945,RIGHT_ELBOW,146.34229113812322
2025-06-15T19:45:13.777945,LEFT_KNEE,204.70864686577318
2025-06-15T19:45:13.777945,RIGHT_KNEE,195.48760934309757
2025-06-15T19:45:13.803922,LEFT_ELBOW,133.32549948615792
2025-06-15T19:45:13.803922,RIGHT_ELBOW,152.72510463264965
2025-06-15T19:45:13.803922,LEFT_KNEE,190.58714452060968
2025-06-15T19:45:13.803922,RIGHT_KNEE,190.42389113959814
2025-06-15T19:45:13.830680,LEFT_ELBOW,138.24290612721765
2025-06-15T19:45:13.830680,RIGHT_ELBOW,150.6142101125075
2025-06-15T19:45:13.830680,LEFT_KNEE,191.364914012988
2025-06-15T19:45:13.830680,RIGHT_KNEE,187.97989722239677
2025-06-15T19:45:13.861302,LEFT_ELBOW,161.44580935232767
2025-06-15T19:45:13.861302,RIGHT_ELBOW,151.45171077144084
2025-06-15T19:45:13.861302,LEFT_KNEE,193.46148570428713
2025-06-15T19:45:13.861302,RIGHT_KNEE,188.34462369866938
2025-06-15T19:45:13.892961,LEFT_ELBOW,157.042597030676
2025-06-15T19:45:13.892961,RIGHT_ELBOW,152.3619399797395
2025-06-15T19:45:13.892961,LEFT_KNEE,199.40461321773975
2025-06-15T19:45:13.892961,RIGHT_KNEE,189.58480159374915
2025-06-15T19:45:13.922995,LEFT_ELBOW,159.7958598710314
2025-06-15T19:45:13.922995,RIGHT_ELBOW,150.11851224191946
2025-06-15T19:45:13.922995,LEFT_KNEE,198.65800342882048
2025-06-15T19:45:13.922995,RIGHT_KNEE,190.33420834588588
2025-06-15T19:45:13.955849,LEFT_ELBOW,172.99090818591065
2025-06-15T19:45:13.955849,RIGHT_ELBOW,149.75572281213192
2025-06-15T19:45:13.955849,LEFT_KNEE,194.49671849763965
2025-06-15T19:45:13.955849,RIGHT_KNEE,190.83648369743167
2025-06-15T19:45:13.988184,LEFT_ELBOW,166.25915918893938
2025-06-15T19:45:13.988184,RIGHT_ELBOW,152.080178975
2025-06-15T19:45:13.988184,LEFT_KNEE,210.1935833325144
2025-06-15T19:45:13.988184,RIGHT_KNEE,190.93766743795692
2025-06-15T19:45:14.026633,LEFT_ELBOW,142.46707664026033
2025-06-15T19:45:14.026633,RIGHT_ELBOW,153.29032921847266
2025-06-15T19:45:14.026633,LEFT_KNEE,194.53663056671874
2025-06-15T19:45:14.026633,RIGHT_KNEE,191.97158660324865
2025-06-15T19:45:14.084870,LEFT_ELBOW,180.52599203936077
2025-06-15T19:45:14.084870,RIGHT_ELBOW,150.51030385352436
2025-06-15T19:45:14.084870,LEFT_KNEE,195.12123787361142
2025-06-15T19:45:14.084870,RIGHT_KNEE,195.69387277857257
2025-06-15T19:45:14.131198,LEFT_ELBOW,158.18271030909
2025-06-15T19:45:14.131198,RIGHT_ELBOW,150.51030385352436
2025-06-15T19:45:14.131198,LEFT_KNEE,201.23706591563726
2025-06-15T19:45:14.131198,RIGHT_KNEE,195.3569812870295
2025-06-15T19:45:14.157755,LEFT_ELBOW,155.32638213011333
2025-06-15T19:45:14.157755,RIGHT_ELBOW,150.51030385352436
2025-06-15T19:45:14.157755,LEFT_KNEE,202.27050476853762
2025-06-15T19:45:14.157755,RIGHT_KNEE,194.96128331464166
2025-06-15T19:45:14.183028,LEFT_ELBOW,149.05569543781675
2025-06-15T19:45:14.183028,RIGHT_ELBOW,149.93009466773321
2025-06-15T19:45:14.183028,LEFT_KNEE,200.88222210436362
2025-06-15T19:45:14.183028,RIGHT_KNEE,193.39249775375112
2025-06-15T19:45:14.208981,LEFT_ELBOW,151.09118637384208
2025-06-15T19:45:14.208981,RIGHT_ELBOW,151.36421928650208
2025-06-15T19:45:14.208981,LEFT_KNEE,193.94340173296968
2025-06-15T19:45:14.208981,RIGHT_KNEE,192.02227668618352
2025-06-15T19:45:14.232959,LEFT_ELBOW,145.82642079478376
2025-06-15T19:45:14.232959,RIGHT_ELBOW,152.04414510608893
2025-06-15T19:45:14.232959,LEFT_KNEE,196.11941609658552
2025-06-15T19:45:14.232959,RIGHT_KNEE,191.9831501157358
2025-06-15T19:45:14.261321,LEFT_ELBOW,145.23129018467918
2025-06-15T19:45:14.261321,RIGHT_ELBOW,152.3167853490692
2025-06-15T19:45:14.261321,LEFT_KNEE,205.5170745310715
2025-06-15T19:45:14.261321,RIGHT_KNEE,192.57077853197578
2025-06-15T19:45:14.293132,LEFT_ELBOW,143.7206508599163
2025-06-15T19:45:14.293132,RIGHT_ELBOW,151.75922882570018
2025-06-15T19:45:14.293132,LEFT_KNEE,195.77194805685488
2025-06-15T19:45:14.293132,RIGHT_KNEE,191.50676919498812
2025-06-15T19:45:14.326222,LEFT_ELBOW,141.56543385524512
2025-06-15T19:45:14.326222,RIGHT_ELBOW,151.75922882570018
2025-06-15T19:45:14.326222,LEFT_KNEE,197.10435701381974
2025-06-15T19:45:14.326222,RIGHT_KNEE,191.92379233712953
2025-06-15T19:45:14.356662,LEFT_ELBOW,143.52758899667498
2025-06-15T19:45:14.356662,RIGHT_ELBOW,151.73680386421782
2025-06-15T19:45:14.356662,LEFT_KNEE,195.78807434811793
2025-06-15T19:45:14.356662,RIGHT_KNEE,191.02100641423644
2025-06-15T19:45:14.391036,LEFT_ELBOW,146.7348267865992
2025-06-15T19:45:14.391036,RIGHT_ELBOW,152.13299615034313
2025-06-15T19:45:14.391036,LEFT_KNEE,197.10666263280734
2025-06-15T19:45:14.391036,RIGHT_KNEE,191.41806673673278
2025-06-15T19:45:14.420731,LEFT_ELBOW,141.72955845824276
2025-06-15T19:45:14.420731,RIGHT_ELBOW,151.5479479721299
2025-06-15T19:45:14.420731,LEFT_KNEE,192.9802731247952
2025-06-15T19:45:14.420731,RIGHT_KNEE,192.47376041741455
2025-06-15T19:45:14.485137,LEFT_ELBOW,138.19639670274918
2025-06-15T19:45:14.485137,RIGHT_ELBOW,148.48376024224544
2025-06-15T19:45:14.485137,LEFT_KNEE,190.05549619675915
2025-06-15T19:45:14.485137,RIGHT_KNEE,195.5971789944163
2025-06-15T19:45:14.517028,LEFT_ELBOW,122.63997034926543
2025-06-15T19:45:14.517028,RIGHT_ELBOW,145.61521443137153
2025-06-15T19:45:14.517028,LEFT_KNEE,192.31498101102048
2025-06-15T19:45:14.517028,RIGHT_KNEE,198.81108458510204
2025-06-15T19:45:14.566073,LEFT_ELBOW,126.83592949834124
2025-06-15T19:45:14.566073,RIGHT_ELBOW,142.37782190794547
2025-06-15T19:45:14.566073,LEFT_KNEE,195.75696279391823
2025-06-15T19:45:14.566073,RIGHT_KNEE,201.5053431642324
2025-06-15T19:45:14.590956,LEFT_ELBOW,123.84839919327402
2025-06-15T19:45:14.590956,RIGHT_ELBOW,140.99606996092623
2025-06-15T19:45:14.590956,LEFT_KNEE,198.41733068760263
2025-06-15T19:45:14.590956,RIGHT_KNEE,201.36246121724508
2025-06-15T19:45:14.617962,LEFT_ELBOW,118.2516423033972
2025-06-15T19:45:14.617962,RIGHT_ELBOW,138.7809962097842
2025-06-15T19:45:14.617962,LEFT_KNEE,205.3363402391571
2025-06-15T19:45:14.617962,RIGHT_KNEE,204.00400764811764
2025-06-15T19:45:14.643736,LEFT_ELBOW,119.29726712608168
2025-06-15T19:45:14.643736,RIGHT_ELBOW,134.11405340614576
2025-06-15T19:45:14.643736,LEFT_KNEE,220.26327036906693
2025-06-15T19:45:14.643736,RIGHT_KNEE,206.8071214086767
2025-06-15T19:45:14.668898,LEFT_ELBOW,116.77884040695511
2025-06-15T19:45:14.668898,RIGHT_ELBOW,130.7895389525068
2025-06-15T19:45:14.668898,LEFT_KNEE,221.8333372874832
2025-06-15T19:45:14.668898,RIGHT_KNEE,205.05675294570688
2025-06-15T19:45:14.693790,LEFT_ELBOW,119.6315366782039
2025-06-15T19:45:14.693790,RIGHT_ELBOW,125.2333206042273
2025-06-15T19:45:14.693790,LEFT_KNEE,223.70197937144013
2025-06-15T19:45:14.693790,RIGHT_KNEE,203.92149687915645
2025-06-15T19:45:14.728936,LEFT_ELBOW,104.55582138884513
2025-06-15T19:45:14.728936,RIGHT_ELBOW,120.5981371042269
2025-06-15T19:45:14.728936,LEFT_KNEE,233.81322339399756
2025-06-15T19:45:14.728936,RIGHT_KNEE,199.94475280822041
2025-06-15T19:45:14.756868,LEFT_ELBOW,85.72553130711577
2025-06-15T19:45:14.756868,RIGHT_ELBOW,117.20699383308256
2025-06-15T19:45:14.756868,LEFT_KNEE,193.79201599656065
2025-06-15T19:45:14.756868,RIGHT_KNEE,190.77124013158962
2025-06-15T19:45:14.786882,LEFT_ELBOW,83.03873221788254
2025-06-15T19:45:14.786882,RIGHT_ELBOW,112.98461276864428
2025-06-15T19:45:14.786882,LEFT_KNEE,187.24697215382724
2025-06-15T19:45:14.786882,RIGHT_KNEE,188.3744167700172
2025-06-15T19:45:14.820996,LEFT_ELBOW,105.91318917046841
2025-06-15T19:45:14.820996,RIGHT_ELBOW,106.66911631274617
2025-06-15T19:45:14.820996,LEFT_KNEE,182.27323874323332
2025-06-15T19:45:14.820996,RIGHT_KNEE,186.29482692600467
2025-06-15T19:45:14.883101,LEFT_ELBOW,79.10625230914629
2025-06-15T19:45:14.883101,RIGHT_ELBOW,96.80672176647666
2025-06-15T19:45:14.883101,LEFT_KNEE,183.71113989325204
