Timestamp,LeftElbow,RightElbow,LeftKnee,RightKnee,Prediccion
2025-07-16T17:07:08.733313,115.3146117180124,84.1911868868741,173.8918448079586,155.46863928753913,incorrecto
2025-07-16T17:07:08.842691,114.15026923536826,85.23905235058501,173.6480132596005,171.45147603410334,correcto
2025-07-16T17:07:08.885838,113.49296282278986,86.37683409726698,175.6169275370327,172.58259007946717,correcto
2025-07-16T17:07:08.933638,115.86256206200491,85.42469658404625,175.1872787962248,173.15450210457013,correcto
2025-07-16T17:07:08.978949,114.90583204153344,84.7292750066832,173.80556383417778,175.28602657960917,correcto
2025-07-16T17:07:09.022547,113.66244485366447,84.22815410858435,164.82535845536356,172.85374475659202,correcto
2025-07-16T17:07:09.071155,113.44408279832207,84.00826992750197,167.11575159449387,175.2029215911285,correcto
2025-07-16T17:07:09.113904,114.00105998661058,83.63030778186358,168.05142898002225,174.0048981854329,correcto
2025-07-16T17:07:09.159727,113.28776975387075,83.53851510192825,166.38861988840534,176.21918710729798,correcto
2025-07-16T17:07:09.211672,113.39381763256145,83.80608116736485,166.80207648470244,177.03519280493177,correcto
2025-07-16T17:07:09.253918,114.61008014272605,84.00736940693825,167.30600505960683,175.92399665932803,correcto
2025-07-16T17:07:09.299963,112.06786705360655,86.25731051824829,168.97978941601284,171.83571689602206,correcto
2025-07-16T17:07:09.342658,113.59882789439327,89.79786189093006,164.36762472047636,167.9013867645526,correcto
2025-07-16T17:07:09.388900,110.28602848098309,94.68115745832772,153.81331337575887,165.45527246853752,correcto
2025-07-16T17:07:09.433511,111.09971521360619,96.79479380334261,156.01419951949424,164.5238796672663,correcto
2025-07-16T17:07:09.484450,112.42074725084973,99.3654308662011,158.98792459309058,165.85147917303462,correcto
2025-07-16T17:07:09.525424,114.22363977608155,103.4281704596509,156.13630994736124,163.2407102549653,correcto
2025-07-16T17:07:09.573051,117.5752740335372,104.46033316959118,128.3023840655764,162.44988646495034,incorrecto
2025-07-16T17:07:09.625547,119.2969147934568,104.7920977461677,136.39248933296653,159.70131330805924,incorrecto
2025-07-16T17:07:09.667677,134.63551342226503,117.26983241930196,57.1078486897786,81.4694864917489,incorrecto
2025-07-16T17:07:09.717285,135.56349011404274,121.13136948610713,59.178616482704115,68.18856720521369,correcto
2025-07-16T17:07:09.763403,138.5787066076242,119.55808363545385,76.90808446198206,95.78637124082098,incorrecto
2025-07-16T17:07:09.811348,129.49575609327138,120.69426957575435,67.63332480497495,79.78879997912242,correcto
2025-07-16T17:07:09.855929,130.56879403528677,122.69618906006255,80.59036094529611,101.37449754015601,incorrecto
2025-07-16T17:07:09.900061,117.25643016277414,119.18029489151162,81.47908922213949,103.39854859310576,incorrecto
2025-07-16T17:07:09.944682,134.60575946751104,132.37064879886117,110.36646898295172,130.60743783481718,incorrecto
2025-07-16T17:07:09.991394,134.0905778656167,139.0961059275035,138.3210593967892,148.67078624126034,correcto
2025-07-16T17:07:10.039607,132.74906431603475,139.52489553618676,123.07571062084102,138.45221602799637,incorrecto
2025-07-16T17:07:10.086457,134.99741205786145,118.90714832940893,120.22796036942103,127.07712645305367,correcto
2025-07-16T17:07:10.133502,130.780919736128,119.2621631835094,133.84514320979656,135.86245162979802,correcto
2025-07-16T17:07:10.180500,136.52353110781627,128.63864187287177,146.61249455922598,142.96706856877364,correcto
2025-07-16T17:07:10.224743,128.96360347619753,112.54032428375906,137.70975382072803,127.45621898890549,correcto
2025-07-16T17:07:10.268210,129.05923562034246,116.8758699671773,130.71273232017953,118.90303223110365,correcto
2025-07-16T17:07:10.313969,129.1067416137039,122.71071408531373,123.42746357692725,118.83954578932234,correcto
2025-07-16T17:07:10.362877,122.94949159038403,109.33574279650311,134.35511698604583,94.26236511881169,incorrecto
2025-07-16T17:07:10.406160,132.52817203401668,108.06871262111797,127.1994988295683,90.13007221678261,incorrecto
2025-07-16T17:07:10.451982,153.1331821865667,111.54557661579571,131.67122807305748,99.74404772797395,incorrecto
2025-07-16T17:07:10.500761,155.14718768023485,100.77457134769766,120.85167188025814,107.73672264417834,correcto
2025-07-16T17:07:10.553276,156.97809538422263,120.93433215480977,114.254574684099,110.33814989493726,correcto
2025-07-16T17:07:10.608792,157.55219586951318,104.26619763395401,117.91788878780122,110.28417110775382,correcto
2025-07-16T17:07:10.655122,149.54279772686922,100.03548489157815,114.03992393471833,109.57320207983494,correcto
2025-07-16T17:07:10.701345,145.602736827687,93.96412123782763,115.33026627989432,110.60205635183182,correcto
2025-07-16T17:07:10.745767,144.22575367573629,85.7828759466649,124.98916026479229,110.94215008920206,correcto
2025-07-16T17:07:10.796466,150.31499378328073,90.90814748674526,123.83161052986915,115.28541207907284,correcto
2025-07-16T17:07:10.842429,141.22644013786976,92.9386440168524,123.29103364361227,117.66121453640403,correcto
2025-07-16T17:07:10.884328,141.57862873842112,90.07303357293804,127.84306304396601,124.62566610577957,correcto
2025-07-16T17:07:10.932950,140.95606950940328,90.48991949616155,128.36323344425085,126.35931358322296,correcto
2025-07-16T17:07:10.978867,141.09354891884718,79.0093280219545,131.8094876325142,103.78393239085025,incorrecto
2025-07-16T17:07:11.026473,140.59254526481465,85.94064910486222,130.05711136852273,121.44482060139823,correcto
2025-07-16T17:07:11.073417,144.86973350714152,94.4512487641117,125.28669480978756,121.23579803095463,correcto
2025-07-16T17:07:11.114700,145.40080711155437,80.15444289896287,126.93872715115,106.86897689004526,incorrecto
2025-07-16T17:07:11.160480,143.22218448818117,84.41883089929733,126.23776903492876,106.84143250302265,incorrecto
2025-07-16T17:07:11.208142,143.0641407418394,90.28403856603362,129.00670965243702,107.21355337656226,incorrecto
2025-07-16T17:07:11.253137,143.04280857417677,111.38935624020012,121.39282696961409,105.52380552442193,incorrecto
2025-07-16T17:07:11.300555,143.3829831605958,107.98394287105573,119.17638222804156,103.63874852164763,incorrecto
2025-07-16T17:07:11.347441,143.72688216474145,104.87597991161095,119.46160965166408,119.07983697842832,correcto
2025-07-16T17:07:11.390742,150.3749586798568,96.3139697178056,122.89044820230623,120.37216938467175,correcto
2025-07-16T17:07:11.451542,146.4942329244517,95.33984368761098,127.56290009690409,129.8973480848574,correcto
2025-07-16T17:07:11.501543,146.9308548076757,91.53497236024158,121.3994880779765,133.9610340880724,correcto
2025-07-16T17:07:11.546417,147.36590161403464,90.76867251438718,122.32509485992603,137.86414314996534,incorrecto
2025-07-16T17:07:11.588808,147.13200893948442,84.39410646095381,117.67910947063136,133.59504233522856,incorrecto
2025-07-16T17:07:11.635451,146.94275293414,100.31104299504506,117.65368202116682,129.41740022697277,correcto
2025-07-16T17:07:11.685730,149.03419925673262,103.68893988545932,106.9282097965323,106.8684268571422,correcto
2025-07-16T17:07:11.728594,152.86944140303345,96.90067153724387,109.67405298102827,108.43173639013641,correcto
2025-07-16T17:07:11.774219,151.56496154872286,82.53706513556656,108.64346323335775,101.81620733479836,correcto
2025-07-16T17:07:11.820515,149.18866729601447,83.68279593042277,111.07373054141624,102.6029040573337,correcto
2025-07-16T17:07:11.868890,149.7776400061415,95.1859312306966,105.69544898044062,104.02245579986442,correcto
2025-07-16T17:07:11.913365,146.35386245294205,96.22020085111224,114.3463670189995,107.66772732688611,correcto
2025-07-16T17:07:11.959230,145.9969085213566,100.35117690409888,114.17721877415012,101.85723135567933,correcto
2025-07-16T17:07:12.007250,144.75579328016735,96.56031097177986,114.99763603217903,109.43235975905961,correcto
2025-07-16T17:07:12.051044,138.1591736505359,105.31679713937622,117.91004161861105,116.46653766564668,correcto
2025-07-16T17:07:12.099494,134.1331383409263,111.88356022176652,121.63215070333467,123.4013648129368,correcto
2025-07-16T17:07:12.143377,131.28786435428134,115.25993197113033,129.23689693469868,125.95117205405076,correcto
2025-07-16T17:07:12.189217,146.5350515040888,101.30974741666297,128.42678631315863,124.803150103994,correcto
2025-07-16T17:07:12.235172,150.59362379522207,118.84668075013514,113.5639810862205,124.95032991726487,correcto
2025-07-16T17:07:12.281516,158.23262280162277,121.26123141183308,86.18092795659712,112.27779675756088,incorrecto
2025-07-16T17:07:12.328489,162.92865539652874,122.74482724816197,78.24806328356166,112.3505417065285,incorrecto
2025-07-16T17:07:12.375749,163.23281885047157,119.94073291715031,69.34192401697568,102.16223664138462,incorrecto
2025-07-16T17:07:12.420699,162.75671009677504,113.97053832568005,65.38816609207987,91.36034125105814,incorrecto
2025-07-16T17:07:12.467468,160.02845938263377,113.64533786204245,70.66065066786707,98.45670431926777,incorrecto
2025-07-16T17:07:12.516609,159.31767275387975,117.2080464225116,68.40172552253122,91.83682040839439,incorrecto
2025-07-16T17:07:12.559015,163.26427347207485,119.85425015686067,83.73339758552372,103.30532120413605,incorrecto
2025-07-16T17:07:12.606270,163.27034389069578,121.41010366147431,91.19254679789279,101.00347714514547,correcto
2025-07-16T17:07:12.652780,157.13295919021928,124.41420354078137,99.93551091534937,116.31910011493972,incorrecto
2025-07-16T17:07:12.698661,146.8571225014371,123.24066663928994,113.05759352631597,124.7604015918587,correcto
2025-07-16T17:07:12.746485,123.12139007753576,110.64511182799458,118.47064314973612,117.75304102881948,correcto
2025-07-16T17:07:12.793795,114.20732466486956,107.92459595466165,120.10194244204366,114.89348331223184,correcto
2025-07-16T17:07:12.840459,115.00919810407576,95.24521092068541,132.875893197175,111.30231535121574,incorrecto
2025-07-16T17:07:12.885088,114.18373654466407,103.36559938598437,142.39644045923356,118.56657693015991,incorrecto
